,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,Time
211,snfa7OILLEs,AntismartDevil,Trying This Game ! | SpiderMan Remastered....,"Email : antismartdevil@gmail.com

Instagram : https://www.instagram.com/antismartdevil/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#spiderman #spidermanremastered #ps5","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']",2022-08-23,96,39.0,,0,PT2H29M3S,hd,false,17:51:42
212,q0TcCjbRdi4,AntismartDevil,Wazzup Boiss and Gruls ! | Tony Dsouza | The Legends Roleplay !,"Email : antismartdevil@gmail.com

Instagram : https://www.instagram.com/antismartdevil/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']",2022-08-22,208,76.0,,0,PT4H7M9S,hd,false,17:37:28
213,zoVCLj5121M,AntismartDevil,Tony Dsouza Exploring Minecraft ! Short Stream !,"Email : antismartdevil@gmail.com

Instagram : https://www.instagram.com/antismartdevil/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']",2022-08-21,113,37.0,,0,PT1H37M26S,hd,false,17:00:18
214,eLNw_FWz8vE,AntismartDevil,Remgulllarrr Streamer ! | Tony Dsouza | The Legends Roleplay !,"Email : antismartdevil@gmail.com

Instagram : https://www.instagram.com/antismartdevil/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']",2022-08-20,259,66.0,,0,PT2H59M10S,hd,false,13:43:05
215,XVf8d4KYXvs,AntismartDevil,Tony Dsouza : Grinding and Chill ! | The Legends Roleplay !,"Email : antismartdevil@gmail.com

Instagram : https://www.instagram.com/antismartdevil/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']",2022-08-18,293,85.0,,0,PT3H51M48S,hd,false,13:02:21
216,YESV_qLa1Ec,AntismartDevil,Bhot Gang Gang horah ?? | Tony Dsouza | The legends Roleplay !,"Email : antismartdevil@gmail.com

Instagram : https://www.instagram.com/antismartdevil/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']",2022-08-17,301,79.0,,0,PT3H44M52S,hd,false,17:34:16
217,JbLmCfq6WwA,AntismartDevil,Surprise Surprise The King is Back !! | Tony Dsouza | The legends Roleplay !,"Email : antismartdevil@gmail.com

Instagram : https://www.instagram.com/antismartdevil/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']",2022-08-16,357,98.0,,0,PT2H55M51S,hd,false,18:47:38
218,offhrUKFkUg,AntismartDevil,The Legends Roleplay ! | The last Day ! | Death Race,"Email : antismartdevil@gmail.com

Instagram : https://www.instagram.com/antismartdevil/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']",2022-08-10,192,75.0,,0,PT2H23M50S,hd,false,18:12:21
219,lPquA36ZJj0,AntismartDevil,Death Race Day 2 ! | Tony Dsouza | The Legends Roleplay !,"Email : antismartdevil@gmail.com

Instagram : https://www.instagram.com/antismartdevil/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']",2022-08-09,534,97.0,,0,PT5H50M18S,hd,false,20:35:53
220,f2AMpAukDGM,AntismartDevil,Event? | Tony Dsouza | The Legends Roleplay !,"Email : antismartdevil@gmail.com

Instagram : https://www.instagram.com/antismartdevil/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']",2022-08-08,324,92.0,,0,PT5H39M32S,hd,false,21:12:16
221,y0r4Tvf4EDg,AntismartDevil,Grind and Chill ! | Tony Dsouza | The Legends Roleplay !,"Email : antismartdevil@gmail.com

Instagram : https://www.instagram.com/antismartdevil/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']",2022-08-08,243,67.0,,0,PT58M22S,hd,false,09:58:00
222,SOsgfzJsZKM,AntismartDevil,Chill ! | Tony Dsouza | The Legends Roleplay !,"Email : antismartdevil@gmail.com

Instagram : https://www.instagram.com/antismartdevil/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']",2022-08-06,263,76.0,,0,PT3H25M58S,hd,false,20:06:00
