"","video_id","channelTitle","title","description","tags","publishedAt","viewCount","likeCount","favouriteCount","commentCount","duration","definition","caption","Time","category","durationSecs"
"178","5x3IZ8Fhc9E","AntismartDevil","Tony Dsouza | The legends Roleplay ! | #tlrp #gtarp","Email : antismartdevil@gmail.com

Instagram :https://www.instagram.com/adityawagh._/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil #tonydsouza","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']","2022-11-10",825,177,NA,0,"PT4H6M58S","hd","false","21:08:51",1,14818
"179","e7lQO59f4DA","AntismartDevil","Shemdee !  | The legends Roleplay ! | #tlrp #gtarp","Email : antismartdevil@gmail.com

Instagram :https://www.instagram.com/adityawagh._/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil #tonydsouza","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']","2022-11-09",380,89,NA,0,"PT2H40M6S","hd","false","17:27:29",1,9606
"180","uVrPxAUMQcI","AntismartDevil","Apna Attitude Apne Pocket meh Rakho ! | The legends Roleplay ! | #tlrp #gtarp","Email : antismartdevil@gmail.com

Instagram :https://www.instagram.com/adityawagh._/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil #tonydsouza","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']","2022-11-08",592,127,NA,0,"PT3H7M39S","hd","false","18:00:53",1,11259
"181","GvW5noyVOaQ","AntismartDevil","Tony Dsouza | The legends Roleplay ! | #tlrp #gtarp","Email : antismartdevil@gmail.com

Instagram :https://www.instagram.com/adityawagh._/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil #tonydsouza","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']","2022-11-07",338,76,NA,0,"PT3H35M9S","hd","false","17:59:04",1,12909
"182","E1ZS2e30TEw","AntismartDevil","Gun Dealer? | The legends Roleplay ! | #tlrp #gtarp","Email : antismartdevil@gmail.com

Instagram :https://www.instagram.com/adityawagh._/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil #tonydsouza","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']","2022-11-04",534,93,NA,0,"PT3H51M17S","hd","false","19:47:48",1,13877
"183","zvoeBRFoYKg","AntismartDevil","Tony ""HARAMI"" Dsouza ?  | The legends Roleplay ! | #tlrp #gtarp","Email : antismartdevil@gmail.com

Instagram :https://www.instagram.com/adityawagh._/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil #tonydsouza","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']","2022-11-03",477,79,NA,0,"PT4H22M","hd","false","18:54:12",1,15720
"184","t9CwZcmTEEY","AntismartDevil","Tony ""ROBBER"" Dsouza | The legends Roleplay ! | #tlrp","Email : antismartdevil@gmail.com

Instagram :https://www.instagram.com/adityawagh._/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil #tonydsouza","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']","2022-11-02",228,52,NA,0,"PT3H13M30S","hd","false","20:04:19",1,11610
"185","Wh9RQ03EcRs","AntismartDevil","Valorant and GTA RP | Tony Dsouza ! | The legends Roleplay !","Email : antismartdevil@gmail.com

Instagram :https://www.instagram.com/adityawagh._/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil #tonydsouza","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']","2022-11-01",541,93,NA,0,"PT7H14M55S","hd","false","20:19:39",2,26095
"186","eT2anvUI0oM","AntismartDevil","Valorant and GTA RP | Tony Dsouza ! | The legends Roleplay !","Email : antismartdevil@gmail.com

Instagram :https://www.instagram.com/adityawagh._/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil #tonydsouza","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']","2022-10-31",356,69,NA,0,"PT6H48M55S","hd","false","19:07:26",2,24535
"187","VSuwc7gcIlY","AntismartDevil","Tony Dsouza ! | GTA RP | Facecam on 3000 Subscribers !","Email : antismartdevil@gmail.com

Instagram :https://www.instagram.com/adityawagh._/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil #tonydsouza","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']","2022-10-28",189,59,NA,0,"PT4H13M47S","hd","false","20:03:07",2,15227
"188","Cg2WXMvpYLM","AntismartDevil","A Way Out with @gggaming7  | Story Mode !","Email : antismartdevil@gmail.com

Instagram :https://www.instagram.com/adityawagh._/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#awayout  #multiplayer #chill","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']","2022-10-27",191,49,NA,0,"PT4H20M","hd","false","11:35:41",2,15600
"189","583_TOxUkrI","AntismartDevil","Yede Chale Karo bhi Mat ! | Masala Time with Tony Dsouza ! | TLRP","Email : antismartdevil@gmail.com

Instagram :https://www.instagram.com/adityawagh._/
     
Discord : https://discord.gg/Vcrgtuf


☆ You Can Support the stream with Appreciation :

 Phonepe/Gpay : 7045549172


☆ Rules to be followed in livechat.

1. Please do not spam any links or words.

2. Don't use excessive emojis.

3. Please be respectful with everyone in the  chat.
    
4. Please obey the MODS and the Nightbot , Disobeying will result to timeouts .

5. No hate speech. 


 💻 PC SPECIFICATIONS

  💠   Processor- Ryzen 3700x
  💠   Mouse pad - Redgear Manta large 
  💠   SSD - 250 GB  nvme 
  💠   HDD - 1TB
  💠   Ram -16GB Gskill Trident z RGB 
  💠   MotherBoard -B450 Aorus Pro Wifi
  💠   Graphic Card - Aorus Geforce RTX 2070 Super 
  💠   Cabinet - Cooler Master MASTERBOX MB520 RGB
  💠   PSU - 750W 80 + gold
  💠   Monitor - 144hz MSI Optix G24
  💠   Keyboard - RedGear Manta  
  💠   Mouse -  Zebronics Zeb Feather
  💠   Headphones -  RedGear Cloak Wired .




#tlrp #gtarp #Antismartdevil #tonydsouza","['tlrp', '#tlrp', 'tlrp gangs', 'tlrp india', 'tlrp gsf gang', 'how to join tlrp', 'how to connect tlrp', 'gtarp', 'how to get whitelist in tlrp', 'tlrpgsf', '#india #tlrp #gta #gta5 #roleplay', '#tlrpsoon', 'rp', '#tlrpremap', 'tlrpgangintro', '#rp', 'htrp', 'svrp', 'gtavrp', 'gta5rp', 'gta v rp', '#gta v rp', '#gtavrp', 'htrp live', 'gta 5 rp live', 'gta rp guide', 'gta 5 rp hindi', 'gta 5 rp fivem', 'gang war in gta 5 rp', 'gully gang gta 5 rp', 'gta 5 rp live stream', 'panda', 'india']","2022-10-26",137,47,NA,0,"PT3H13M42S","hd","false","19:46:47",2,11622
